source	reference	sentA	sentB	modification_type	sentA_sem_changed
Russian Grand Prix: Lewis Hamilton closes in on world title after team orders hand him win over Sebastian Vettel	Dr Grand Prix vo Russland: Dr Lewis Hamilton chunnt id Nöchi vom Wäutmeischtertitu, nachdämem d Befähle vom Team dr Sig übere Sebastian Vettel ybbracht hei	Grosse Priis vo Russland: Lewis Hamilton rückt nach Team-Bschtellige zum Sieg über Sebastian Vettel a de Wältmeistertitel ane	Grosse Priis vo Russland: Lewis Hamilton rückt nach Team-Bschtellige zum Sieg über Sebastian Vettu a de Wältmeischtertitel ane	deletion	Grosse Priis vo Russland: Lewis Hamilton rückt nach Team-Bschtellige zum Sieg über Sebastian Vettel ane
It became clear from the moment that Valtteri Bottas qualified ahead of Lewis Hamilton on Saturday that Mercedes" team orders would play a large part in the race.	Vo däm Momänt a, wo sech dr Valtteri Bottas am Samschti vorem Lewis Hamilton qualifiziert het, isch klar worde, dass d Befähle vom Mercedes-Team e grossi Roue im Renne würde spile.	Scho wo sech Vautteri Bottas am Samstig vor Lewis Hamilton het qualifizierti, isch klar gsy, dass d Teambstellige vo Mercedes würde e grossi Rolle spile.	Scho wo sech dr Valtteri Bottas am Samstig vor Lewis Hamilton qualifiziert het, isch klar gsy, dass d Teambestellige vo Mercedes e grossi Roue würde spile.	deletion	Scho wo sech Vautteri Bottas am Samstig vor Lewis Hamilton het qualifizierti, isch klar gsy, dass d Teambstellige würde e grossi Rolle spile.
The team have done such an exceptional job to have a one two," said Hamilton.	Ds Team het e ussergwöhnleche Job gmacht o het e Doppusig erziut", het dr Hamilton gseit.	Ds Team het hervorragendi Arbet gleischtet für e Doppelsieg z erzile,“ so Hamilton.	Ds Team het hervorragendi Arbeit gleischtet, om e Doppusiig z erziiue, " so Hamilton.	deletion	Ds Team het hervorragendi Arbet für e Doppelsieg z erzile,“ so Hamilton.
"When you look at releases and leaks and then they say "oh, I didn't do it.	"We me sech Veröffentlichunge o Leaks aluegt o si när säge: "Oh, des hani nid gmacht.	„Wemme sech d Leaks aluegt und de seit: „Oh, das bini nid gsi.	"We me sech Releases u Leaks aluegt und si säge "Oh, i has nid ta.	substitution	„Wemme sech d Leaks aluegt und de seit: „Oh, das bini doch gsi.
Remember?	Chunnt nech des bekannt vor?	Erinnere Si sech?	Erennere sie sich?	substitution	Kümmere Si sech?
Remember?	Chunnt nech des bekannt vor?	Erinnere Si sech?	Erinneret Si sech?	insertion	Erinnere Si sech nid?
Remember?	Chunnt nech des bekannt vor?	Erennere sie sich?	Erinneret Si sech?	deletion	Erennere sie?
Dianne Feinstein, did you leak?	Dianne Feinstein, heiter unouthorisiert Informatione witerggä?	Danne Feinstein, sy Si füre Leak verantwortlech gsy?	dianne feinstein hesches verrotte?	deletion	Danne Feinstein, sy Si füre Leak gsy?
I didn't leak."	I ha nüt gleakt."	I has nid veröffentlicht.“	I has nid veröffentlicht."	insertion	I has no nid veröffentlicht.“
I didn't leak."	I ha nüt gleakt."	I has nid veröffentlicht.“	I han es nid veröffentlecht. "	deletion	I has veröffentlicht.“
I didn't leak."	I ha nüt gleakt."	I has nid veröffentlicht."	I han es nid veröffentlecht. "	insertion	I has nid au veröffentlicht."
Well, wait one minute.	Wart mau hurti.	Okay, e momänt bitte.	Wartet Si e Minute.	substitution	Okay, e Stange bitte.
Well, wait one minute.	Wart mau hurti.	Okay, e momänt bitte.	Okay, e Moment bette.	substitution	Okay, e Wii bitte.
Well, wait one minute.	Wart mau hurti.	Wartet Si e Minute.	Okay, e Moment bette.	substitution	Wartet Si e Wuche.
"They are determined to take back power by any means necessary.	"Si si entschlosse, mit aune MIttle d Macht zrüggzerobere.	" sie si entschlosse, d Macht met auer Mettue zoröckzerobere.	„Si sy entschlosse, d Macht mit aune Mittel zrüggzerobere.	insertion	" sie si noni entschlosse, d Macht met auer Mettue zoröckzerobere.
The Giants got an early two-goal lead through strikes from Patrick Dwyer and Francis Beauvillier.	D Giants si dür Träffer vom Patrick Dwyer o Francis Beauvillier früeh mit zwöi Tor i Füehrig ggange.	D Giants si früeh mit zwöi Tore i Füehrig gange, nach Träffere vom Patrick Dwyer und Francis Beauvillier.	D Giants hei e früechi Zwei-Tore-Führig dür Träffer vom Patrick Dwyer u Francis Beauvillier erzielt.	insertion	D Giants si früeh mit zwöi Tore i Füehrig gange, nach spate Träffere vom Patrick Dwyer und Francis Beauvillier.
Clean water is scarce.	Subers Wasser isch Manguwaar.	Subers Wasser isch knapp.	Subers Trinkwasser esch knapp.	substitution	Subers Wasser isch ume.
Clean water is scarce.	Subers Wasser isch Manguwaar.	Subers Wasser isch knapp.	Subers Trinkwasser isch knapp.	substitution	Subers Wasser isch wichtig.
Clean water is scarce.	Subers Wasser isch Manguwaar.	Subers Trinkwasser esch knapp.	Subers Trinkwasser isch knapp.	substitution	Subers Trinkwasser esch Macht.
The mini-markets are looted everywhere."	D Minimärkt wärde überau plünderet."	Überall wärde Supermärkt plünderet."	Überall werded Supermärkt plündet."	deletion	Überall wärde plünderet."
This is already a tragedy, but it could get much worse."	"Des isch scho e gnue grossi Tragödie, aber es chönnt no viu schlimmer cho."	Das isch etz scho e Tragödie, aber es chönt no vil schlimmer werde."	Das isch jetzt scho e Tragödie, aber es chönnt no vil schlimmer werde.“	substitution	Das isch etz scho e Komödie, aber es chönt no vil schlimmer werde."
This is already a tragedy, but it could get much worse."	"Des isch scho e gnue grossi Tragödie, aber es chönnt no viu schlimmer cho."	Das isch etz scho e Tragödie, aber es chönt no vil schlimmer werde."	Das isch jetzt scho e Tragödie, aber es chönnt no viu schlimmer werde."	insertion	Das isch etz scho e Tragödie, aber es chönt ned no vil schlimmer werde."
This is already a tragedy, but it could get much worse."	"Des isch scho e gnue grossi Tragödie, aber es chönnt no viu schlimmer cho."	Das isch jetzt scho e Tragödie, aber es chönnt no vil schlimmer werde.“	Das isch jetzt scho e Tragödie, aber es chönnt no viu schlimmer werde."	insertion	Das isch jetzt scho e Tragödie, aber es chönnt chuum no vil schlimmer werde.“
Are you ready?" CNN reported.	Siter parat?" het CNN bbrichtet.	Siit Der parat?" so CNN.	Sit Ihr parat?“ so CNN.	insertion	Siit Der ned parat?" so CNN.
"That's an extremely good thing," said Jaynes.	"Des isch öppis extrem Guets", het dr Jaynes gseit.	"Das isch en üsserst gueti Sach", het jaynes gseit.	" das esch e sehr gueti Sache ", so Jaynes.	insertion	"Das isch chuum en üsserst gueti Sach", het jaynes gseit.
"That's an extremely good thing," said Jaynes.	"Des isch öppis extrem Guets", het dr Jaynes gseit.	"Das isch en üsserst gueti Sach", het jaynes gseit.	"Das isch e üsserscht gueti Sach", het de Jaynes gseit.	substitution	"Das isch en üsserst schlächti Sach", het jaynes gseit.
"That's an extremely good thing," said Jaynes.	"Des isch öppis extrem Guets", het dr Jaynes gseit.	" das esch e sehr gueti Sache ", so Jaynes.	"Das isch e üsserscht gueti Sach", het de Jaynes gseit.	insertion	" das esch nid e sehr gueti Sache ", so Jaynes.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	"Er het si us sym Läbe gstriche", so Hale.	„Er het se us sym Läbe gstriche“, so Hale.	insertion	"Er het si noned us sym Läbe gstriche", so Hale.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	"Er het si us sym Läbe gstriche", so Hale.	"Er het se us sym Läbe glöscht", het der Hale gsäit.	substitution	"Er het sich us sym Läbe gstriche", so Hale.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	"Er het si us sym Läbe gstriche", so Hale.	" er het sie aus sim Lebe gschtreche ", so Hale.	deletion	"Er het us sym Läbe gstriche", so Hale.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	„Er het se us sym Läbe gstriche“, so Hale.	"Er het se us sym Läbe glöscht", het der Hale gsäit.	substitution	„Er het se us irem Läbe gstriche“, so Hale.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	„Er het se us sym Läbe gstriche“, so Hale.	" er het sie aus sim Lebe gschtreche ", so Hale.	substitution	„Er het se us sym Kurs gstriche“, so Hale.
"He erased her from his life," Hale said.	"Är hetse us sim Läbe glöscht," het dr Hale gseit.	"Er het se us sym Läbe glöscht", het der Hale gsäit.	" er het sie aus sim Lebe gschtreche ", so Hale.	insertion	"Er het se ned us sym Läbe glöscht", het der Hale gsäit.
The High Breed: What is conscious hip hop?	The High Breed: Was isch bewusste Hip Hop?	The High Breed: was isch bewusster Hip Hop?	The High Breed: Was isch bewusstste Hip Hop?	deletion	The High Breed: was isch Hip Hop?
They want to go back to its roots and make conscious hip hop popular again.	Si wöu zrügg zu de Wurzle o bewusste Hip Hop wider populär mache.	Si wei zu sine Wurzle zruggchere u bewusste HipHop wider populär mache.	Si wette zu sine Wurzle zrugkehre und bewusste HipHop wider populär mache.	deletion	Si wei zu sine Wurzle zruggchere u bewusste HipHop wider mache.
They want to go back to its roots and make conscious hip hop popular again.	Si wöu zrügg zu de Wurzle o bewusste Hip Hop wider populär mache.	Si wei zu sine Wurzle zruggchere u bewusste HipHop wider populär mache.	Si wei zrügg zu siine Wuurzle u wider soziau bewusste Hip Hop mache.	insertion	Si wei zu sine Wurzle zruggchere u bewusste HipHop nümm wider populär mache.
They want to go back to its roots and make conscious hip hop popular again.	Si wöu zrügg zu de Wurzle o bewusste Hip Hop wider populär mache.	Si wette zu sine Wurzle zrugkehre und bewusste HipHop wider populär mache.	Si wei zrügg zu siine Wuurzle u wider soziau bewusste Hip Hop mache.	deletion	Si wette zu sine Wurzle zrugkehre und bewusste HipHop wider mache.
Another black person?!	Scho wider e Schwarzi?!	No e schwarzi person?!	No e Schwarzi?!	insertion	No nödemal e schwarzi person?!
She's not a racist.	Si isch ke Rassistin.	Si isch ke rassistin.	Si isch ke rassist.	substitution	Si isch e rassistin.
She's not a racist.	Si isch ke Rassistin.	Si isch ke rassistin.	Si isch ke Rassistin.	deletion	Si isch rassistin.
She's not a racist.	Si isch ke Rassistin.	Si isch ke rassist.	Si isch ke Rassistin.	substitution	Si isch ke Mönschefründ.
Come on."	I bitte nech."	Chum itz."	Kumm scho.“	deletion	Chum."
Come on."	I bitte nech."	Chum itz."	Chum scho."	substitution	Chum nümm."
Come on."	I bitte nech."	Kumm scho.“	Chum scho."	deletion	scho.“
It's very amusing knowing now what we know about Paddington's huge success."	Es isch sehr amüsant aus das zwüsse, womer itz übere Riseerfoug vom Paddington wüsse."	Hütt isch es sehr witzig mit üsem hüttige Wüsse über Paddingtons riesige Erfolg."	Es isch sehr amüsant, jetz zwüsse was mir über Paddingtons grosse Erfolg wisse."	insertion	Hütt isch es nümm sehr witzig mit üsem hüttige Wüsse über Paddingtons riesige Erfolg."
Of Paddington, whom she describes as a "very important member of our family," she added her father was quietly proud of his eventual success.	Übere Paddington, wo si aus "sehr wichtigs Mitglied vo üsere Familie" beschrybt, het si witer gseit, ihre Vater sig insgeheim stouz uf si speter Erfoug gsy.	Si het erklärt, dass Ihre Vater heimlich stolz über ä Erfolg Paddington isch gsy, wo si als "sehr wichtigs Familiemitglied" beschribt.	Vo Paddington, wo si als "sehr wichtigs Mitglid üser Familie" beschribt, het si hinzuefüegt, dass ihre Vater liislig stolz uf syn Erfolg seg.	deletion	Si het erklärt, dass Ihre Vater Paddington isch gsy, wo si als "sehr wichtigs Familiemitglied" beschribt.
"But because Paddington was so real to him, it was almost like if you have a child who achieves something: you're proud of them even though it's not your doing really.	"Aber wüu dr Paddington für ihn so reau isch gsy, isches fasch so, aus hättme es Ching, wo öppis erreicht: Me isch stouz uf ihns, obwous eigetlech nid dr Verdienscht vo eim säuber isch."	"Aber wül Paddington für ihn so real isch gsy, isch's fasch eso gsy, als öb me es Chind het, wo öppis erreicht: Me isch stolz uf si, obwohl's nid würklech vo Ihne stammt.	"Wül Paddington für ihn aber so real isch gsy, isch es fasch so gsy, als we me es Chind het, wo öppis bsundrigs leischtet: me isch stouz, o we's nid würklech die eigni Leischtig isch gsy.	deletion	"Aber wül Paddington für ihn es Chind het, wo öppis erreicht: Me isch stolz uf si, obwohl's nid würklech vo Ihne stammt.
"Then I got the call from Nad to say she was going to die within the next two minutes and I had to say goodbye to her.	"Denn hani ds Telefon vom Nad becho, womer mitteilt het, dass si innerhaub vo de nöchschte zwo Minute würd stärbe o i mi vore mües verabschide.	"Denn hani dr Aruef vo Nad übercho, dass si innerhaub vor nächschte zwöi Minute würd stärbe u i ha mi vo ihre müese verabschiede.	"De ha i der Aaruef vor Nad übercho, dass si innerhalb vo de nöchschte zwöi Minute würd stärbe und i ha mi müesse verabschiede.	substitution	"Denn hani dr Aruef vo Nad übercho, dass si innerhaub vor nächschte zwöi Minute würd choo u i ha mi vo ihre müese verabschiede.
And I did.	O des hani gmacht.	U das han i gmacht.	U das hani gmacht.	substitution	U das han i siilaa.
And I did.	O des hani gmacht.	U das han i gmacht.	U das hani.	deletion	das han i gmacht.
And I did.	O des hani gmacht.	U das hani gmacht.	U das hani.	substitution	U das hani siilaa.
I said, "Tashi, I love you so much, darling.	I ha gseit, "Tashi, I liebe di so sehr, mi Schatz.	I ha ihre gseit "Taschi, i liebe di so sehr, mi Schatz."	I gseit ha: „Tashi, i liab di so sehr, Liebling.	insertion	I ha ihre gseit "Taschi, i liebe di nid so sehr, mi Schatz."
I said, "Tashi, I love you so much, darling.	I ha gseit, "Tashi, I liebe di so sehr, mi Schatz.	I ha ihre gseit "Taschi, i liebe di so sehr, mi Schatz."	I ha gseit "Taschi, i liebe di so sehr, liebling.	insertion	I ha ihre gseit "Taschi, i liebe di nümm so sehr, mi Schatz."
I said, "Tashi, I love you so much, darling.	I ha gseit, "Tashi, I liebe di so sehr, mi Schatz.	I gseit ha: „Tashi, i liab di so sehr, Liebling.	I ha gseit "Taschi, i liebe di so sehr, liebling.	deletion	I gseit ha: „Tashi, i liab so sehr, Liebling.
I couldn't howl or scream or cry because I was in a situation surrounded by families and people.	I ha weder chönne hüüle no päägge oder gränne, wüui mi ire Situation ha befunde, woni vo Familiemitglider o Mönsche bi umgäbe gsy.	I ha nid chönne schreie oder hüle, wüu ire Situation bi gsi, wo i vo Familie u angere Mönsche umgebe bi gsi.	I ha nid chönne hüüle oder schreie oder brüele, wöu i i ire Situation gsi bi, umgäh vo Familie u Mönsche.	insertion	I ha nid chönne schreie oder hüle, wüu ire Situation bi gsi, wo i nid vo Familie u angere Mönsche umgebe bi gsi.
I couldn't howl or scream or cry because I was in a situation surrounded by families and people.	I ha weder chönne hüüle no päägge oder gränne, wüui mi ire Situation ha befunde, woni vo Familiemitglider o Mönsche bi umgäbe gsy.	I ha nid chönne schreie oder hüle, wüu ire Situation bi gsi, wo i vo Familie u angere Mönsche umgebe bi gsi.	I ha weder chönne schreie oder brüele, wöui ire Situation gsi bi, wo i vo Familie u andere Mensche umgäh gsi bi.	insertion	I ha no nid chönne schreie oder hüle, wüu ire Situation bi gsi, wo i vo Familie u angere Mönsche umgebe bi gsi.
I couldn't howl or scream or cry because I was in a situation surrounded by families and people.	I ha weder chönne hüüle no päägge oder gränne, wüui mi ire Situation ha befunde, woni vo Familiemitglider o Mönsche bi umgäbe gsy.	I ha nid chönne hüüle oder schreie oder brüele, wöu i i ire Situation gsi bi, umgäh vo Familie u Mönsche.	I ha weder chönne schreie oder brüele, wöui ire Situation gsi bi, wo i vo Familie u andere Mensche umgäh gsi bi.	insertion	I ha nid chönne hüüle oder schreie oder brüele, wöu i i ire Situation gsi bi, umgäh vo ke Familie u Mönsche.
"No-one knew," she said.	"Niemer hets gwüsst," het si gseit.	"Niemer het's gwüsst", het si verzellt.	"Niemer het's gwüsst", het si gseit.	insertion	"Niemer het's nid gwüsst", het si verzellt.
"No-one knew," she said.	"Niemer hets gwüsst," het si gseit.	"Niemer het's gwüsst", het si verzellt.	«Niemer het’s gwüsst», het si gsy.	substitution	"Er het's gwüsst", het si verzellt.
